sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance455,face wenli variance1007,left ear wenli variance894,left ear wenli mean217,right ear wenli mean200
79,0.004046509040702335,-0.0007579754037750525,0.0011522235630645023,0.0018024551314598568,1.0038859344020862e-05,0.002298023752175177,0.017733179790601343,0.0008939628738167157,-0.00120669524339905,0.002382994646429435,-0.0043145031298901385,-0.003028447398401592,-0.01353964593773088,0.014037337116425061,0.0034892059144113695,0.02399924389088615
80,-0.009856639348953571,-0.0007357509410350864,0.0011804954739276148,0.0017483376915874368,9.16586575941461e-06,0.002308380081519123,-0.00971269532937988,0.001018554289971587,1.5334441822124248e-05,0.007154928705113097,-0.019124711360711748,-0.0072425416084756205,-0.005894235332952685,0.03371466039856836,-0.00025789060567422024,-0.049403597748819465
81,-0.04911848110635956,-0.0009718497789739436,0.0008801523169662417,0.00232324763724509,1.8440005398478393e-05,0.002198360894462658,0.06325555595317413,0.0006694190191658896,-0.007480662938988597,-0.0016839640751781456,0.0063609642393994085,0.006108093039963982,-0.03250888495856843,0.024250428795053878,0.0030012708783570467,-0.043830320073034036
82,-0.016169361980914256,1.699449826141905e-05,0.0021380687665379606,-8.46270251303673e-05,-2.0402540326989374e-05,0.0026591503013764146,0.0128839146590125,0.0008333437341356157,0.0006182372634446534,0.004716902991994803,-0.01315283148727456,0.004950717877994952,-0.019260005711778987,-0.017478274175586624,0.013752813018056231,-0.008438122810455475
83,-0.020922953140165713,0.0014457099601163617,0.003955548750595168,-0.0035636053026430604,-7.652355648024829e-05,0.0033249143306300893,0.01753462672588691,0.0008472664393878686,0.005817117184194025,0.003500409104005486,-0.010614227158255073,-0.0002829229996559497,-0.014398065188625653,-0.018907507122683995,0.005569075964920399,0.02606207598452965
84,-0.016169821201657168,-0.0002964570151879696,0.001739324673066014,0.0006786397242390876,-8.089929510334941e-06,0.0025130857082916675,0.012697014479955847,0.0008636578694184043,0.00525172565425453,0.005798380164641298,-0.010550947177632481,0.0054756187294605855,-0.029513549700126956,0.012005216819135429,-0.00345913098190998,0.026682090280360737
85,0.008722701471650334,-0.0004756958640388616,0.0015113135477933836,0.0011150933626906778,-1.0492929383806783e-06,0.002429562584621662,0.004816485715569678,0.000947490060338619,0.0058446653896970955,0.006570192134436838,-0.003498595294628517,0.0011208145930558882,-0.022207853947830578,-0.01717583068730615,0.016556406105794612,-0.03225991701131117
86,0.020173731292775443,7.55862636667819e-05,0.0022126038042679817,-0.00022730027570310607,-2.100343201509493e-05,0.0026864533514649987,-0.0003704104277401266,0.0008072934491004104,0.003189802359752991,0.004671897420213859,-0.01184549401526294,0.005651386077709816,-0.01951935791098546,0.00127722135054149,0.012402993237043207,-0.04625716792636621
87,-0.00032117026549344436,0.0006069529637223284,0.0028885594912678456,-0.0015211990653800523,0.0016779667969978977,-0.013490402079346127,0.01502713760298033,0.0009446733830680387,0.0037553027758802453,0.0024397554048695737,0.0011908551842762065,0.008412758352117305,-0.01739705329494337,0.010245045708002186,0.007147986671772114,-0.06667813233218825
88,0.027323588682951067,-0.0028058008991004714,-0.0014528310807508295,0.006788990662561384,9.047898249702533e-05,-0.00690834954124181,0.06000046611404095,0.0008254864716414494,0.005258639927177238,0.008296189398483526,0.008891490273020221,0.007624686716934231,-0.02111199958498604,0.03700054642909346,0.008242717554152458,-0.06459908623670163
89,-0.05441708099095407,0.00032467342398613964,0.0025294695065389665,0.10822896899588712,0.0014742078268349945,-0.07069567192627937,-0.0026711743323540914,0.000873287550525043,-0.006837907772646209,0.00475754235158804,-0.005252931778697659,0.006702628496610329,0.009663243771562488,0.034647486099612,0.012542859905977597,-0.06123616523470957
90,-0.027975483471005688,0.00013302351152721443,0.0022856701713038184,-0.00036716223069806496,-2.4960247093375242e-05,0.0027132184104188338,0.000602378520418693,0.0008218552681243152,0.004682904209400622,0.0029868753782363883,-0.004337391633519576,0.0019967699023635765,-0.012253843485326649,0.0035492968120866835,0.0024643216605503343,-0.06354357755333838
91,0.003866981468382155,0.0022746535573784626,0.0050100543090218965,-0.00558211552749487,-0.00010908508342815931,0.003711191965380909,-0.011291131659388673,0.0009591718956960518,0.006233933510936132,0.0049570446623184794,-0.010105294548141396,-0.010540820700759183,0.04051884978138615,-0.01735129790116805,0.004629243340136098,0.014097969554109647
92,-0.02457311082259705,0.000504489531609499,0.0027582149671586914,-0.0012716965828513632,-3.955171129322253e-05,0.002886317058024789,-0.010362986883555126,0.0010505631109944276,0.0067533206265473775,0.004497584795181709,-0.0089117264029938,0.002079370951267594,0.007087986018877975,-0.009690729282308118,0.00029705815306282874,0.025972784791281046
93,-0.017229468442941626,0.00042944589118883636,0.002662751372036496,-0.001088962370295143,-3.660394074779888e-05,0.002851347634266011,-0.010323639477437935,0.0006739496709693894,0.004909931910878493,-0.001086800592890733,0.006352212752717532,-0.013831415974540037,0.04329866701513496,-0.015083721598952615,0.00937037367744511,0.005412973721788557
94,0.017768203596532525,0.00038268793061903733,0.002603270208921896,-0.0009751048993947262,-3.476725294641946e-05,0.002829558993308617,-0.01029912301670338,0.0009611674513008865,0.0059309576934962385,0.0046067400998742875,-0.011468506896660204,-0.009219684156951362,0.073277589534683,-0.019447906148851286,0.01299248932849606,0.026447786535416844
95,-0.029426093993518095,0.0004075100578351039,0.002634846628846931,-0.0010355477543171705,-3.5742284742213495e-05,0.002841125802705752,-0.01031213792795753,0.0006641332480303075,0.004808831085544103,0.005999561787751625,-0.015084217278830313,0.006818366012807229,0.00942580865961272,-0.02663156387875324,0.01068368181400298,0.027979210427808456
96,0.015757590329117728,0.00019825375281594428,0.002368650065525419,-0.0005260004308430867,-2.7522539952089644e-05,0.0027436149095322335,-0.010202419199361518,0.0009833088833229593,0.006411200224608061,0.0045204234435481565,-0.01427638773896733,-0.0011267023189835935,0.022707563537287624,-0.02200792780750321,0.002885800040454251,0.027257116430232806
97,0.017012998133682122,0.0011377424050054076,0.0035637808429206147,-0.002813692207268101,-6.442635966499024e-05,0.0031814051954354083,0.009008649165001461,0.0009258943310538548,0.005219386456490056,0.008320371496753885,-0.018761861259056645,0.003792382238713058,-0.019285575646911947,0.0010167700160057314,0.004902772215221909,0.029618651543746308
98,-0.006526009925067922,0.0009406085342080478,0.0033130053218880734,-0.002333663487360792,-5.668279319374256e-05,0.0030895432091767694,-0.00934721846102214,0.0008897035649404979,0.005901503979707383,0.004133845733698432,-0.016357221995397776,-0.00811177357659344,-0.001879755517065768,-0.02704248709754095,0.009746346013593617,0.027846072919716545
99,-0.02300816049913183,0.0016659341818123865,0.004235697685511462,-0.004099859934106128,-8.517412927316475e-05,-0.019731502735802348,0.06248116873355237,0.0007343299634017066,-0.01858601967164031,0.00455535314104978,-0.006969569550906529,-0.0008270333973783241,-0.008224752277935328,0.01558954708520341,0.008354339568740968,-0.0655289934973367
100,0.03171901231886405,-0.0031348383994064585,-0.0018714022285943087,0.007590209902230976,0.0001034038225808062,-0.011306023574475634,0.06497276755783471,0.0007170156561017883,0.00498914661247329,0.0004551440343204638,0.006644377769634681,0.009082211039164937,-0.029590259505526045,0.000569853522579651,-0.003063537013027634,-0.008906501934120114
101,0.02437783247191736,-0.0008393688906928485,0.0010486822791242743,0.002000651469693912,0.0009327363903777231,-0.007097049931755529,0.0048685453605862685,0.0007365850832533206,0.00549862508499845,0.005665378624154336,0.004660483057987779,0.008243234106401483,-0.03174178690457735,0.03127361650885987,-0.0038782905531903355,-0.060025595885832755
102,-0.02019273051853808,0.001341803381072366,0.0038233683881182807,-0.0033105887006421373,0.001684440554618809,-0.06217308536513021,-0.007641508405841983,0.0009405956327629527,-0.012798392133677103,-0.08785586367416523,0.09566853944510349,0.006325160912665234,-0.00808594405864156,0.03154556569501621,0.00809285744924413,-0.05459892932530459
103,0.0021914082581652675,-0.0016169364572054185,5.953256658889558e-05,0.0038940590413341558,4.377949451010139e-05,0.0018977583479208467,0.005827260044249327,0.0010986329973400179,-0.02369131191401068,0.002687957774616705,0.0023312412180494543,0.00654174854671008,-0.020618865121706048,0.11366522159557226,0.013947760215856812,-0.024971837365950923
104,0.013306778536392344,0.0013016838963859345,0.0037723320814952595,-0.003212896179314002,-7.086610454883893e-05,0.0032577999365699713,0.053776009138656336,0.001007638133035843,0.006436897364919226,0.010295578717975632,-0.022308232939055206,0.0053320273711914,-0.014507650624910207,-0.0051585761174305226,0.0028746065327770517,-0.0481375354077191
105,-0.03240341623709606,0.0011853662537339054,0.003624363509055854,-0.002929658149851857,-6.62970602034322e-05,0.0032035973297438636,0.006498889999434275,0.001038808581600648,-0.0021005964018079642,0.0071126100331399735,-0.017727166256748784,0.0015501479518942006,-0.009777212625298135,0.014154815165591856,-0.00451641563714045,0.011661987051851777
106,-0.019602348318178753,0.0012191358919232038,0.0036673221268608428,-0.003011888545502156,-6.762355694887286e-05,0.0032193335704353144,0.08281242748283626,0.001136869867891431,0.0013770106628444357,0.01531134893421872,-0.032299064773310834,0.00666757107469177,-0.007855814642444297,0.020225180914666265,0.003320712471113054,-0.03547668363049225
107,-0.050919187345997416,0.0008589264179040183,0.003209096870274298,-0.00213476432523229,-5.347425833083908e-05,0.0030514803363931755,0.00793401096947007,0.001105794162282606,0.005112133561547273,0.005764793917043581,-0.015003434324844044,0.004624635830286669,-0.017725809603796633,0.0007873128901863231,0.013146577307499626,-0.020334176106379075
108,-0.02117680358641712,0.0016887359033248186,0.004264703931721667,-0.00415538302176744,-8.60697980158127e-05,0.003438161464495057,0.0006032865374829369,0.0010596301755636897,0.00561431665949257,0.009699422823116153,-0.023310614759768516,0.005423752954567369,-0.010851149900885763,-0.00703322583817739,0.011195303687320465,-0.05244634930596618
109,-0.04118110329031594,0.0013207334358773337,0.003796565147949356,-0.003259282556347504,-7.161438476421572e-05,0.003266676790293353,0.01703703337468184,0.0010313683710514298,0.004647080653627855,0.003639792031536012,-0.013043101308109819,0.0034264403825220225,-0.004973717668163436,-0.01721882265423524,0.016336997088364946,-0.03364244612621407
110,-0.03369282795076626,0.0016405347958238549,0.004203386930239333,-0.0040380114313947925,-8.417642231932905e-05,0.0034157003346192267,0.010508693355130622,0.001078905649214603,0.004435079246060749,0.013051330333368328,-0.02582094505489281,9.982720950974316e-05,-0.004999287603296397,-0.011994798765754034,0.0033554148003020388,-0.015595576976178385
111,0.009014932293148209,-0.0009513570925513773,0.0009062212217880731,0.002273347140739351,1.76350372879973e-05,0.0022079102371044784,0.007637089389462666,0.0010295312659796831,0.0040282804485924865,0.008713666456123152,-0.025836428454406847,0.0007222165082283758,0.009297958983947505,-0.014827769423746664,0.009284310734746322,-0.023550714359337
112,-0.01642537908610719,0.002601382022594584,0.005425688115477,-0.006377712176008884,-0.0001219192228797733,0.0038634434565152846,-0.011462444212175824,0.0008848463034853944,-0.0021449130802259457,-0.13060276030415982,0.1279278657369659,-0.00048654418997746496,0.006846898059052156,-0.0046631686845611175,0.008274577769793573,-0.06707982851869539
113,-0.0065640790164550825,0.0011686257493323722,0.0036030677839901325,-0.002888894363973929,-6.563948062022228e-05,-0.002809664081145546,0.050121391791256305,0.0009698818936284964,-0.001273878021246459,0.00803455252969731,-0.024352714866191782,0.008168316876000174,-0.020056326548779275,0.003949721992438181,0.01319898606547658,-0.036947590473751186
114,0.003024801446031837,0.0001945015707949113,0.00236387688576931,-0.0005168637202152757,0.0012882828684719046,-0.007739276848863873,0.012635874664296833,0.0009869652649732124,7.2608576583448e-05,-0.0032668839244585565,-0.019774340949018237,0.007428749345115396,-0.01075617585610602,0.04410721854379672,-0.00020242949140853087,-0.003616855107477288
115,0.007999441129608506,0.0005434544987509983,0.0028077826030875257,-0.0013665778086017115,-4.1082284461038726e-05,-0.012152552625005461,0.07090681040883899,0.000995443299233833,0.004477327086911308,0.005638509626076163,-0.00873400390422395,0.00462799750088159,-0.024315547172368064,-0.011948807359271722,0.00326746888064687,0.02002293121353409
116,0.002228432545311723,0.0013989519995465643,0.003896067587480569,-0.0034497478317426443,-7.468686867886889e-05,-0.021103649124983366,0.05592695022767024,0.00106299454543041,-0.0046570807611116555,0.004845874182770037,-0.011863670179909858,0.003330872889894701,-0.021353087544811862,-0.01458681444630668,0.01792633706285777,-0.00118110097144254
117,0.02553944521024285,0.0009446493456153145,0.00331814566931773,-0.0023435030218830503,-5.68415193000346e-05,0.0030914261781483958,-0.0038001422155626787,0.0011146672798047846,0.005787119039466374,0.009345759635912191,-0.02205713259041445,0.0059937962397363514,-0.015380681267309583,0.019599797767825118,0.003192817361458872,-0.01460652286374951
118,0.01549373256909239,0.0010205588741946778,0.0034147107674605674,-0.0025283457061226144,-5.9823302582520874e-05,-0.01234838139805462,-0.0029338939362750175,0.0010564185915512862,-0.008321373194677153,0.008141020934582072,-0.023223099892950055,0.002192707274182412,-0.013722288331538272,0.030729718136547193,0.005555476175362499,-0.02027023356389927
119,-0.03428434741591841,0.003023069555881467,0.005925036151500799,-0.0074045378857959645,0.0012390210876262666,-0.00845453606251459,0.013152233701496258,0.0011364245888361218,-0.015306639911803487,0.010502134140701593,-0.032671339552931014,0.0028847311780817305,-0.003114418099203873,0.0014116962238430461,0.01159051093232913,-0.003920125451810132
120,-0.021676904221523696,0.0018922196206193106,0.004523557141572239,-0.004650873867352581,-9.406279122551929e-05,0.0035329824019948238,0.00045452307512448636,0.0011443723738598758,-0.005472093876489052,0.013835569214775025,-0.046300770272986264,0.003709300951152634,-0.007253094742879751,0.035630302459875564,0.005982212158406264,-0.019199195977362343
121,0.04183363272760134,0.00027647231648517476,0.0024681525050566323,-0.0007164657062382261,-3.059502386674284e-05,0.0027800638089115768,0.010965425938444765,0.0010321629024261762,0.0063264323274375475,0.0006519594452430878,0.0002187669713077314,0.0010516602265316073,-0.0018468798861805027,-0.020984619013271515,0.0146268826342731,0.022289009245774174
122,-0.019296519631460764,0.0007841714068695873,0.0031140004428256473,-0.0019527329365705134,-5.053782536443623e-05,0.0030166454104180837,0.003028751452252916,0.0007974622787398272,0.004727275330912484,0.010751679960352633,-0.035354680007842594,-0.001236196732647058,-0.015413556898194848,-0.0130810957906028,0.006792639608886766,0.03379889525836433
123,0.004121500712628363,-0.0004474101841879977,0.0015472959798009788,0.0010462166210348743,-2.1603756824249223e-06,0.0024427433674230467,-0.009863880170576314,0.0008612679045364545,0.005358978549197315,0.0007046898539715052,0.0038479411791422368,-0.004115707716533502,0.015701401310835295,-0.016771906160809216,0.015181906589318915,-0.004548817664120617
124,-0.013270085689505561,-0.00042143353942699887,0.0015803410704202006,0.0009829624705346438,-3.1807577943023553e-06,0.0024548481679549316,-0.009877500426539955,0.0009304043300483527,0.0063486995528342985,0.006032812172873362,-0.0034959025294956374,0.007594911920236269,0.0208153883374428,-0.016188015261120563,-0.0015590414941077857,-0.06548332025270825
125,-0.03308284411332613,0.001578190848397457,0.004124078712753201,-0.0038862014701942366,-8.17275052508232e-05,0.003386648813342703,-0.01092595746338568,0.0010632374526330988,-0.00014587155915532775,0.005602236478670629,-0.014009803990812536,0.0042250772681463175,-0.012538765619666289,-0.01036610308836918,0.01899892493423259,-0.05359868526794176
126,0.03574247023502178,0.00073308400550629,0.0030490117646078457,-0.0018283331072533947,-4.853107387774398e-05,-0.004211803476088893,0.06851963354694458,0.0010492641985476248,0.004112830573387483,0.006939640858011729,-0.018079245297872405,0.006549912603869192,-0.031102538526251285,-0.01784170626811543,0.019535886428987678,-0.009529713357075203
127,-0.002178172653388838,0.001088675409345742,0.0035013623384176386,0.025916342949936735,0.00018130432803313792,-0.08759935338013834,0.046860097168850805,0.0009835982152159686,0.0002865699355302181,0.008407359878031971,-0.01798230575308882,0.0045271473830336695,0.026254478825027516,0.020339159617687622,0.007513520532568234,-0.003411553872872452
128,-0.03592153100483372,0.0023525834916614595,0.0051091895808795616,-0.005771877978995561,-0.00011214622976379162,-0.06221451068250598,-0.0004179299874355022,0.0010912838870213387,0.00043737730557667103,-0.011374939957023468,-0.02386330480329146,0.0056523465550226545,0.001469905985362123,0.009994592505310422,0.002599421804279715,-0.028873245922112337
129,-0.02286403915429347,0.0020544293356824376,0.004729905374105604,-0.005045860896031802,0.0007526049348942931,-0.0034120796542823563,0.01985854506563907,0.0010638330462664344,0.000949087944950894,0.013107419366856516,-0.03672597065176004,0.007426348151833314,-0.023548449118376984,0.009994592505310422,0.0028060274991770252,-0.0456634157461965
130,-0.04058269243200139,0.0015230626356268922,0.004053949687105741,-0.0037519621063548587,-7.956202765783885e-05,0.00336095973665837,0.10065844352728752,0.0009767105756264777,-0.001783519823053259,0.010897108412450748,-0.035116370293583034,0.0053502764401353025,-0.008999156027678708,0.038965179336436145,0.00934037188486364,-0.03329350253725279
131,-0.04305116727222834,0.0013524826683629985,0.0038369535920395152,-0.003336593184736676,-7.286151845651037e-05,0.00328147154649899,-0.010807612572679365,0.0008875229203698303,-0.007421809954504762,0.006549704523402229,-0.009892566102644114,0.00517402885322964,-0.023084537438106005,0.0003238994792176959,0.010410175958195362,-0.009882995904276184
132,0.09869301676731794,-0.00674761242688895,-0.006467239998380993,0.01638745658902419,0.0002453162991849157,-0.0004930742549101307,0.0035488938938866847,0.0010919787970765174,0.006171868383913403,0.0049557012124145745,-0.0021387489025257887,0.0035340138415598105,-0.02083803599427496,0.0008997918734310942,0.00651329913336586,-0.0665025187065919
133,-0.014822926762642106,-0.005605794574949928,-0.005014724681829412,0.013607085262591821,0.000200464836578392,3.899897735805921e-05,-0.007159200008551664,0.0009705372793102709,0.005423493615444622,0.006611839081458007,-0.006341482083663036,-0.00024018175923468346,0.005035085512482668,-0.0045676865254511085,0.011607207582113598,-0.011889878273249865
134,0.10468806651581498,-0.006159962996517905,-0.005719686615039481,0.014956507139930077,0.00022223298829844395,-0.00021923676732215377,-0.006868634547993957,0.000814935132856325,-0.015998883850482416,0.0006284490719246855,0.004632882215375784,-0.00030357326188193407,0.02810281985035852,-0.0024955737007856123,0.012213331265516318,0.00020599546792317866
135,-0.024588970889329393,-0.00011635227817837691,0.001968437301359286,0.00024007761410415362,-1.5164578819351814e-05,0.0025970123253127374,-0.010037462766024068,0.0006606580558644675,0.00449012121397301,-0.040872061909718614,0.07154540300222795,-0.005405148509017711,-0.008093249754393862,-0.016455965194539304,0.012173713553123322,-0.038751683636574594
136,-0.025487468634066143,-9.270775885813366e-06,0.0021046565082451915,-2.0670050735688393e-05,-1.937082063609106e-05,0.002646911003060841,-0.010093608487829753,0.0006155628159050862,0.004484676904585052,0.002132441239350461,0.005898481827827809,-0.004992143264497623,-0.008838430721128228,-0.019493397648741445,0.00988871411075858,0.02119856053027016
137,-0.018896220916472178,0.0006271570207586612,0.0029142612284161293,-0.001570396737991343,-4.43701823770882e-05,0.002943478616092024,-0.010427304758938992,0.0005921525760746626,0.004605540572997731,0.0027470695703886855,0.003161959261541913,0.006016367456588014,0.014704173840646954,-0.013547508641124598,0.003492164658968763,0.02180944017717555
138,0.02574097222996587,-0.0002159294164288723,0.0018417644539856027,0.00048255185768837085,-1.1253114057155009e-05,0.0025506105899405114,-0.009985251784830108,0.0008086496181303668,0.005146704926160811,0.002585519719443667,0.04149279773675797,-0.011035946755526854,-0.016103945146786834,-0.01950089624762442,0.013781105245577045,0.007710794659045403
139,-0.006533523885948929,-0.0015312135294941202,0.00016858136563233016,0.00368532034468339,4.041223354090578e-05,0.0019377041896760673,-0.009295612824537676,0.0006673959104351371,0.005201256906228155,-3.89096678419565e-05,0.008263402805776766,-0.03453306373678056,-0.01423368703419892,-0.018716542804463922,0.007355358141324068,0.019530802002662672
140,-0.03150074852145205,-0.002103276973008566,-0.0005591449633376489,0.005078317303477365,6.288331516025114e-05,0.0016711295824072216,-0.008995664520982794,0.0007908541019854307,0.0054553972684580595,-0.0007626933035727639,0.01526257257740642,-0.030278149240910955,0.039744446031642774,-0.0187465371999959,0.013265639152800915,0.016731260473162403
141,-0.01311042172583097,-0.0019067203609836733,-0.00030910377765220226,0.004599694231358952,5.51624238470452e-05,0.0017627225730984849,-0.009098724457774354,0.0006052346943485672,0.004513259528871834,-0.0037266796540713085,0.01096020708635275,-0.032381594556024816,0.12389510255446845,-0.026739043796076046,0.011068387664298856,0.017673727876070272
142,-0.01757186836009996,-0.0007201649541784855,0.0012003225282991498,0.0017103852012872944,8.553636492288079e-06,0.002315642961838255,-0.009720867482958069,0.0006322624493930339,0.004590459835993085,-0.0029555394092277186,0.017243101332637206,0.0014800331080570813,0.035583852300709984,-0.011896817073683013,0.0072757175772418334,0.01597788030301626
143,-0.02977303988782969,-0.0004289379034690648,0.0015707947109079815,0.0010012358917902647,-2.8859807397600085e-06,0.0024513512255790538,-0.009873565685928237,0.000519075636328062,0.004273982131271056,-0.003921815752614044,0.014427142194931443,-0.034710271800999046,0.08614291975447701,-0.031075733483403783,0.004233454474698355,-0.0843972959520149
144,-0.01060500581295457,-0.00047540723465263,0.0015116807154669282,0.0011143905387962342,-1.0606305174014662e-06,0.0024296970824053484,-0.009849200561371056,0.0004154942248825339,0.0038101814145108676,-0.006962378747635381,0.01837810183614473,0.008795508561282998,-0.026620494182217538,-0.038129915405926126,0.012551001057366071,0.013917788604050465
145,-0.014263981150053846,-0.001950014768918671,-0.0003641789286842379,0.004705117815526,5.686306070017423e-05,0.0017425479055453432,-0.009076024031168283,0.0006857540591646986,0.004700434885629848,8.502358579362279e-05,0.015519731647596137,0.008289817256074104,-0.018609798789824567,-0.0146188084682074,0.012982084614751694,0.016659781845318893
146,0.02267169180312063,-0.001612895645798152,6.467291401855238e-05,0.0038842195068118975,4.3620768403809344e-05,0.0018996413168924729,-0.009252784686340887,0.0006609878910130484,0.004465621821727196,0.003974311057609274,0.009495342854067836,-0.007351555783482652,-0.0329654909430869,-0.022662305536691907,0.017996835904259295,0.0013996657162874922
147,-0.013333230082667706,-0.000564305085612492,0.0013985930720144812,0.0013308602982859102,2.4313438210234805e-06,0.002388271765029565,-0.009802589018739923,0.0007517578691747592,0.004417113025080486,0.004204376853653638,-0.002917631217210376,0.006626270550239774,-0.021385963175697124,-0.020287749223745884,0.015608970980731602,-0.08413695845763278
148,0.04972991491018034,-0.0029847511185651316,-0.0016804750383499155,0.007224741477118532,9.750828148995879e-05,0.0012603733510252566,-0.008533483835283191,0.0007104808634154307,0.004933669099809993,0.007702384540955886,0.011162164471318476,0.011009408767373163,-0.03243217515316934,-0.005837449269636969,0.015109380516817634,0.011874139273150898
149,-0.010402695960555642,-0.00011317735492980909,0.0019724761457683036,0.00023234655126523347,-1.528929218858133e-05,0.0025984918009333015,-0.010039127463975181,0.0007211898503712108,0.005240020389070419,-0.001835438051843848,0.023260758213333302,0.0025696946194710747,-0.020070937940283883,-0.015521639773719127,0.0005506032254378567,0.013832379636595287
150,0.003601650503557476,-0.0021858249774712943,-0.0006641549179720634,0.005279324937289206,6.612586276021716e-05,0.0016326632162725655,-0.008952382374253885,0.0008992356627281468,0.005948433926631586,0.008605854601334478,-0.018858127612556955,0.008014640505946198,0.02545085229227492,-0.0027800205517468997,0.004511381566538059,-0.05535367969278957
151,-0.0037557130220545504,-0.0008667886823850135,0.0010138013501373186,0.002067419739666376,1.4313126634885187e-05,0.0022473180877249483,-0.009643988704852176,0.0007854459705789559,0.005412387224293188,0.0021932323475023292,0.004305038060448077,-0.0036714869593462355,-0.008400088975990413,-0.009299302420616133,0.003983334670918815,0.02165894683612485
152,0.013396073855754188,-0.001314452860432897,0.0004443242884660583,0.0031574995999536903,3.18977116962397e-05,0.002038712025225463,0.012939455036108681,0.0009238736935993932,0.006065214363003296,-0.0008046761130699105,0.009217314854098324,0.001562634156961099,-0.025093603769987493,-0.008234501379231937,0.0018085423248428276,0.01944059734452149
153,-0.03728676961741875,-0.00024104017303117238,0.00180982086638702,0.0005436975365052634,-1.0266744682340108e-05,0.0025389092827596887,-0.009972085537398584,0.0006999878884736161,0.004696079438119481,-0.001803866979101995,0.011422016306641072,0.004779272677653481,-0.030156450926328873,-0.03184209028924507,0.01311802266020738,0.017823764484674702
154,0.03441819781112825,-0.003825239891276565,-0.002749667303718519,0.009271364657748221,0.00013052331159870423,0.0008687158049269332,-0.00809279288677067,0.0007037377934889526,0.005115672362649446,-0.005266944968902617,0.02028457955022137,-0.012638983390652447,-0.017079255529718465,-0.01002766632545033,-0.0010422126600624763,0.006411847581812549
155,0.010696931511747781,-0.0012007328822569666,0.0005889883518435433,0.0028805869855415647,2.7430705562020637e-05,0.0020917041519983824,-0.009468892747630683,0.0008331740665757275,0.0045716225255107495,-0.04876886044489389,0.08352888103481228,0.0027305745693713503,0.005707209521693998,0.0007653170001295375,0.0014431435104787838,-0.0740235318995572
156,0.03145091678352654,-0.0021182857010926975,-0.000578237682362087,0.005114864145988608,6.347286926933584e-05,0.0016641356976554663,-0.008987795039759355,0.0008114388546057699,0.005268276354793925,0.002825661389767348,-0.004219583158956235,-0.010082673022535746,0.00572912660895091,-0.012033291573353368,0.009431354814622067,0.024178283009829635
157,-0.012081061479451064,-0.002272991052113759,-0.000775039555383232,0.005491577753412205,6.954981162451705e-05,0.0015920448855989066,-0.008906678848686993,0.0006625509251252445,0.005018545883168266,0.0014919514976619963,0.010647846330939043,-0.0365846432770012,0.03871434293056897,-0.006770274970680618,0.0035121070269787903,0.019200356077775885
158,0.06346548471288746,-0.0024539616772820527,-0.001005253686697146,0.0059322483352304825,7.665847367059653e-05,0.0015077147752267735,-0.008811791065473619,0.000767552421792068,0.005306440963603514,0.0008833686911913577,0.021412174949613498,0.004906055682948009,-0.023438863682092432,-0.022399854575787356,0.014036088255530018,0.014897479701330518
