sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance455,face wenli variance1007,left ear wenli variance894,left ear wenli mean217,right ear wenli mean200
159,-0.02258157524913354,-0.0008910335508286127,-0.2107622709012706,0.25074057007290707,0.0036467033812332423,-0.014473849873669942,0.04206183232903693,0.0007720795913426126,0.004995189795893924,0.0023164938761859534,0.010352988548889053,0.00423180060933616,-0.0013245226398912967,-0.02269279983881605,0.015347705242449801,0.019362952828653142
160,-0.01228187963494007,0.0013438237867759995,0.0038259385618331088,-0.003315508467903267,-7.252139108588458e-05,0.0032774366129883622,-0.010803072487358152,-0.0014784488375370617,-0.002794419190209401,0.0012773353755125832,-0.007713445918863682,0.0034571756565328227,-0.02027915026922423,0.06749484855324225,-0.018676615661183737,0.02461514759470065
161,0.012278962381235265,-0.002607512510758179,-0.0012005868890241017,0.006306150647076289,8.269006570969423e-05,0.001436161954304965,-0.008731280219110755,-0.0014599224975944869,-0.002387674835835018,0.004105633285716349,-0.008375192950268132,0.004982893867974996,0.015694095615082986,0.03462399048977863,-0.014147020213542978,0.02180373102159701
162,-0.04252466606743096,0.002355469785523794,0.005112861257615032,-0.005778906217940034,-0.00011225960555400026,0.00374885134481344,-0.006708218199977725,-0.0013109255752011871,-0.0061104391522271905,0.006003592137463351,-0.010775793066227684,0.006234395806602104,-0.0050285103863056116,0.14377859489646527,-0.01411141245941164,0.025267361527994775
163,-0.02457046645080221,0.0022737876692197627,0.005008952806001256,-0.005580007055811528,-0.00010905107069109674,0.003710788472029846,-0.011290677650856552,-0.0014307866636377102,-0.014915357396090904,0.008231367940619934,-0.025942792677155473,-0.0007285844728124872,-0.009028378810687923,0.10913856740320885,-0.01219688067646958,-0.06005003107170897
164,-0.020913811873564784,0.0005420113518198303,0.0028059467647197894,-0.0013630636891294723,-4.1025596565934376e-05,0.0029038017699041783,-0.01038266058661372,-0.0015914895885448972,-0.006025453482681159,0.004471723384531465,-0.014077123119134444,0.0023617512812418,0.007471535045873411,0.05561506829622141,-0.010633451201513615,0.021591122067851617
165,-0.02305166935301068,-4.592670793744596e-05,0.002058026213704733,6.858858385908261e-05,-1.7930948100441766e-05,0.0026298297845325147,-0.010074388793303277,-0.001719617240599441,-0.003505010451525749,0.0002479168866425511,0.005634590844805932,0.005859809654595523,-0.026836012206910193,-0.0095847490847619,-0.011426156877020675,0.020221609827667818
166,-0.03283748154577286,-0.00010394121457034366,0.0019842255113218035,0.00020985618664293146,-1.5652094717248834e-05,0.0026027957300113046,-0.010043970221651143,-0.0018383169094155234,-0.004242169942655336,-0.004401763230785423,0.0053693534792175765,0.0014622642777695856,-0.023077231742353703,-0.03303836676437768,-0.014169703410276822,0.0044424172734342
167,-0.010168370100924737,-0.00033369020601206736,0.0016919600431784634,0.0007693040066227494,-6.627381816643981e-06,0.002495735494195966,-0.009923506624461592,-0.0015631534050351832,-0.0028943767105723186,0.0013001740238790303,-0.0009377756532627926,0.0043523405120972514,-0.008794596546614407,0.025498195649183007,-0.013310340043589787,0.022867460888993375
168,-0.023259631627171592,0.0001321576233685137,0.002284568668283177,-0.00036505375901472125,-2.4926234356312617e-05,0.0027128149170677707,-0.010167763214742914,-0.001886147467094872,-0.004458581240826688,0.002662768088918415,0.004162321508405583,0.002453957103274174,-0.001291647009006031,0.08170119409035795,-0.015633744849695905,0.021229618336617507
169,-0.029698596815180375,0.0012658938524930025,0.003726803289975443,-0.0031257460164025737,-6.946024475025228e-05,0.0032411222113927075,-0.010762211719467224,-0.0016817819043035403,-0.0037448867231592037,0.004284983847888156,-0.005589527420307243,0.005536609038825755,-0.03420380637310105,0.10044969092419526,-0.015200698515189483,-0.08301727886556656
170,-0.009678381568217903,-0.0002774074756965694,0.0017635577395201116,0.0006322533472055825,-8.838209725711774e-06,0.002521962562015051,0.004302850729562986,-0.001658491553467718,-0.0036973034591084434,0.0012044532182255336,-0.0025870942971497526,0.0017883463254778696,-0.0008058182414783438,0.0660296223315065,-0.011201215559731368,0.002217445161359707
171,-0.0033215891550279573,-0.0009663658206355089,0.0008871285027636349,0.002309893983250593,1.8224591397081995e-05,0.002200916352352723,-0.00959177772365821,-0.0022177550503354637,-0.004773752311295608,-0.0031584003447179283,0.01655173388477112,0.007404737412294464,-0.025729199300437305,0.056376925942732914,-0.012505334400433605,0.01152976300865244
172,-0.024746572982688446,0.0013614301793362317,0.00384833578991947,-0.0033583807254645324,-7.321298340615702e-05,0.0032856409777933067,0.0014621193440792822,-0.0015409369842202083,-0.016501284720803228,0.0034876463299183544,-0.005226004127368866,0.001858941407971421,-0.01253511277179004,0.13169235321686618,-0.015373596313715862,-0.004814179215411856
173,-0.024783131885055102,-0.0010737359523143061,0.0007505421282041825,0.0025713444719848836,2.2442170792842105e-05,0.002150883176820931,-0.009535480665675158,-0.0014959287043012162,-0.002608604910798376,-0.0021256232310881257,0.012929291589768776,0.0052652741979492025,-0.022785003912261962,-0.011682357145629565,-0.010919029901425502,-0.0065634644846811275
174,-0.02464159943568028,0.002685084544602247,0.005532166740805603,-0.006581531105398515,-0.0001252071207958228,0.0039024478137846914,0.03464893235273582,-0.0016407289823242438,-0.004641727808637613,-0.0010122391232238006,-0.0036473705682199334,-0.012818112409496625,0.05889998029416375,-0.0028725032713037392,-0.01243048338083458,0.02306659623557337
175,-0.015036818840221804,-0.001215164351568633,0.0005706299681661972,0.002915728180263916,2.7997584513063676e-05,0.0020849792628140017,-0.009461325938761993,-0.001579433290640411,-0.009863147170253135,0.0037136817762509888,0.001225861131003601,-0.009600033172834973,-0.02551368127574465,-0.012534197978736897,-0.015800527193315015,-0.035512765493748724
176,-0.006534463901563645,0.0013262173942157674,0.0038035413337467474,-0.003272636210341999,-7.182979876561209e-05,0.003269232248183418,0.013433113646702037,-0.001545641026545281,-0.0027624066510082046,0.002357804960731145,-0.002418796476344942,-0.0029098284502661765,-0.01118721190549153,-0.01745677819212205,-0.014277003939038765,-0.013654007347023375
177,-0.018501910563252174,-0.0009594387153659103,0.0008959405269287594,0.0022930262097838675,1.7952489500581392e-05,0.0022041442991612248,-0.009595409791915182,0.0008869183723717525,0.006061457789525605,-9.734973866198232e-05,0.004221562341328892,0.006559517376997576,-0.020377777161880235,-0.013700979964929767,0.004080947152797544,0.015610667416203613
178,-0.05313900494099194,-0.0003816026841267987,0.0016310102093696766,0.0008859727731009526,-4.74534369918116e-06,0.0024734088621038235,-0.009898384819017543,0.0008790827255215066,0.0044705217001763595,-0.0022398164729203664,0.0015449537992494678,-0.011840346505028153,-0.02658396570345602,-0.017239318824515435,0.0135072740506376,0.021438345064569476
179,-0.05738804194853604,0.0007677195318542895,0.0030930718854334754,-0.0019126719745870375,-4.989158336024724e-05,0.0030089790367478914,-0.010501005477320037,0.000908120173796861,-0.015918634730103905,0.005591153016963381,-0.008783146867898942,-0.0005143980320497502,-0.03203036188679304,0.1193571580543519,0.00013477838025875385,0.01725056526458777
180,0.05374412985312963,-0.001722574812566814,-7.485080192927318e-05,0.00415129258670176,4.792904843173628e-05,0.0018485321590911812,-0.009195276938938842,0.0007682118353332516,0.0053945298895006835,0.002654371527018986,0.00025309972675192455,0.0016946997874762245,0.013915158699398973,-0.010056161001205667,0.0054424024116291264,0.022810826065654103
181,-0.04551435028684712,0.0015646252672444903,0.004106821832096495,-0.0037393112762548115,-8.119463903684274e-05,0.003380327417509384,0.022770858463020578,0.0009919364297991747,0.000601305461248102,0.0037791749590665377,-0.009558663226167413,-0.006191299189575108,0.03635460320257731,0.01153980378179806,0.00480139531404894,-0.05290422358336631
182,-0.011627890738657286,0.0020593360352484046,0.0047361472245559,-0.005057808902237401,-0.00010062724947859746,0.003610856618749951,-0.011178234871067816,-0.0013378772020980977,-0.0019862659046608337,0.00976525186840768,-0.024430131863762007,0.004455111584570848,0.11192472006433095,-0.04151778238125982,-0.01223626052298789,0.03113865712498081
183,-0.0004403149331458288,0.001529412482124026,0.004062027375923773,-0.0037674242320326935,-7.981145439629782e-05,0.003363918687899496,-0.01090038164940951,-0.0012710428988290845,-0.0016225315944513236,0.006172195100403888,0.02468725054247474,-0.006285906204889591,0.03861206319003672,-0.013174078416751852,-0.011111759575426577,0.028960500088650497
184,0.046277169752896065,-0.0006075994935474914,0.0013435179209824429,0.001436283882452965,4.131980674152587e-06,0.002368097097476423,-0.009779888592133851,-0.001624572484013822,-0.003082640929207926,0.006372369136086286,-0.012085150112088942,0.005905912565611736,-0.051996828377818924,-0.04461020456060384,-0.010526202849782248,0.024331516745558047
185,-0.002804956573176015,0.0005590404856075973,-0.20881738373449257,0.0028672333315470726,0.0001749212710443935,-0.050132440276064186,0.02489319701451083,-0.0015400529894342848,-0.002672902204670166,0.005882681646111569,-0.013262561666439264,0.0013859063313990038,0.018210907801749072,-0.054631832014420394,-0.012123889614548753,0.027236335103926854
186,0.04831372745127725,-0.0010890333097846713,0.0007310822415061972,0.002608594138390573,2.3043062480947678e-05,0.0021437547942854875,-0.009527459848274345,-0.0015102102581275938,-0.0025769734732543357,0.012645944324863882,-0.007397046015750696,-0.009845435126264915,0.03847325497074315,-0.06504538623652109,-0.00974986541569074,0.021001937212144724
187,0.028137426464012946,0.0016693977344471866,0.0042401036975940245,-0.004108293820839492,-8.53101802214151e-05,0.003429150112987987,-0.010973779695435804,-0.001123733408819451,-0.012408144036748232,-0.02640142713224215,0.0776667313405398,-0.01532111628675084,0.027032535422646945,0.07922965589852533,-0.011702856274023286,-0.03378745867790938
188,-0.025351884480220514,0.0010702031286268108,0.003477863607310638,-0.002649231415967503,-6.177336617410894e-05,0.0031499327140525075,-0.010659605791207782,-0.0015421757194846045,-0.0027041525405570475,0.006989684366932326,-0.01227633643652319,-0.001494084891143873,-0.0007729426105928758,7.844534244789811e-05,-0.012491894211204528,0.027350518215497964
189,0.056757373021263734,-0.0016512833541671823,1.5839613436815344e-05,0.003977695084773346,4.512866641358371e-05,0.0018817531116620215,-0.009232656974750173,-0.0013548684782828588,-0.0025032575241413775,0.006343820825628226,-0.009348627545803045,0.0005109114994041537,0.02949455489117085,0.037361478988661254,-0.015959685551995777,0.01802152963391583
190,-0.005802392068890683,-0.0008177216867253497,0.0010762198546402921,0.0019479396776103872,1.2385738201338954e-05,0.002270182710951842,-0.009669715855005721,-0.001393988926391731,-0.002540605486542774,0.00034363769229604296,0.0038829471258696314,0.005625933428919641,-0.03484670759930317,-0.12221020496108727,-0.015215797627067184,0.021272322820345087
191,-0.025007721648532256,0.0008335270319154863,0.003176786115002171,-0.002072915822520955,-5.2476551377003405e-05,0.0030396445314286665,-0.010535510125761262,-0.0017445913008572443,-0.0031944670440365946,0.00302952991268549,-0.01097573087734377,-0.040805460828265076,0.13599698756814743,-0.05382448286801876,-0.012505417269835107,0.025794430771007005
192,-0.021879941430267134,0.0019262778881948429,0.004566882927050774,-0.00473380708689733,-9.540062554998081e-05,0.0035488531404699623,-0.011108468893298489,-0.0015382717608823078,-0.002448923316449551,0.005628769614272825,-0.01614314716733409,-0.03143168249362865,0.014937956104720472,-0.022640309646635156,-0.012265557925656572,0.02802693896844515
193,0.016780247185458144,0.00125608045336107,0.003714319589074848,-0.003101850003991375,-6.907476706354302e-05,0.0032365492867473295,-0.010757066289436516,-0.0016630624838653086,-0.0037074298745700474,0.0072896095579799425,-0.013652339419423157,-0.0023196151415276153,-0.018551353223806136,-0.011159954756781406,-0.014714763087101082,0.027580026269755864
194,-0.003679966255618314,-0.0015482426632818873,0.00014691847289306114,0.003726786954455766,4.108115070313659e-05,0.0019297688204384983,-0.009286683990072623,-0.0016108357503260772,-0.0031552135733494135,-0.0005477413189473732,0.005801542283044264,-0.004794765176709544,-0.020743061949495007,0.017433202597233927,-0.01437809233192502,0.019468914756191127
195,-0.011572488375738358,-0.001481857904448223,0.00023136703780885103,0.003565137458732953,3.847350752833869e-05,0.0019607033106866486,-0.009321491310868596,-0.0020570125047713796,-0.004546234621972821,-0.002105471482529494,0.02199313902703164,0.002762750559351394,0.007511716372511184,0.029727405419187856,-0.012050657617516145,0.013568159916419742
196,0.047206641782642576,-0.0018911343741270746,-0.00028927672328066956,0.004561741741058814,5.455019457991876e-05,0.001769985453417616,-0.00910689661135254,-0.0014490266243810258,-0.002382121640259299,0.001103022750480429,-0.007226728621096246,0.007026789589692963,-0.008732498132719927,-0.11047789714876516,-0.011581441858490409,0.02468183053185817
197,-0.02759438573070478,0.000805818610837088,0.0031415380183416677,-0.0020054447286540424,-5.138814379100081e-05,0.003026732744194656,-0.010520981852733379,-0.0015015634068112629,-0.0034730523554184324,0.005718444895358731,-0.0038250930669897834,0.0036252591862793726,-0.014642805996327519,0.029213501442407162,-0.01255403245076545,0.024633645258775174
198,-0.03010386066182574,6.115479435511556e-05,0.0021942454205906357,-0.00019215908098075475,-2.213718991718092e-05,0.0026797284622806176,-0.010130534515108959,-0.001472847818201914,-0.0021431164581279206,0.0015070653090809656,0.005951663939202158,0.006573444298033719,0.0014406832023529088,-0.07451911606528737,-0.011076072021130826,0.02095375193906173
199,-0.01276156189808745,6.779327023848257e-05,0.002202690277082215,-0.0002083240305530377,-2.239795423466075e-05,0.0026828219113054328,0.012587447087537212,-0.002092939470164316,-0.004555489947932351,-0.0008231485492486548,0.014619674901932129,-0.0005023920656392843,-0.03228971408599952,0.04478559178941095,-0.012949259645815222,0.012952027846382082
200,-0.0024739385500017618,-7.538999568413673e-06,0.0021068595142864728,-2.488699410237025e-05,-1.94388461102162e-05,0.002647717989762967,0.0634787768148005,-0.0014777989239670743,-0.006377264755331038,0.0026157473422816152,-0.007990800727549995,0.00741338170811001,-0.023340236789436433,0.016911300114978038,-0.013336588159206846,0.002815993032215418
201,-0.03591789114109276,0.0018471934363669125,0.004466278984498921,-0.00454123333981885,-9.229412889826508e-05,-0.0070823896733335796,0.037618299488987254,-0.001595034506006085,-0.015877802409694212,-0.005992407917013307,0.005089979096681624,0.0043561824213486046,0.01167231010344397,0.07751347656750561,-0.015848147941427315,-0.03839200683512562
202,-0.005876348182631297,-0.00017580993174244052,0.0018928007606086236,0.0003848593363602361,-1.2829037541054602e-05,0.00256930578187309,0.002806892616222918,-0.0016778387904145577,-0.015774632746792402,0.0017095903820952025,0.0070206916969541774,0.005834357005805348,-0.023793189926078852,0.08530752024648273,-0.014555029246465435,-0.058121706683496206
203,0.03651781360615617,-0.0005692117851784594,0.0013923512215641826,0.0013428083044915123,2.6240826643781513e-06,0.002385985302706875,0.010395039885922894,-0.001587108577334981,-0.0033028088008569692,0.0008353403571266254,-0.003263651536784999,-0.0016453600679157653,-0.00851332726015102,-0.024851896410524228,-0.010848343836561313,0.013274480953458866
204,-0.028869241071429557,-8.027360489921149e-05,0.00201433326055265,0.0001522246272982772,-1.6581776196959377e-05,0.002613824548273689,0.004904714706978607,-0.0013892587591458692,-0.0036791194657526654,-0.0007019021954208955,0.0018135571212539404,0.0055687850288057995,-0.016198919191566782,0.06008423323048187,-0.017745660804690165,0.02131114507827926
205,0.016571150728522718,-0.0007239171361995204,0.0011955493485430377,0.00171952191191511,8.701025019559336e-06,0.0023138944906503154,0.004514721377886311,-0.0015103752077963817,-0.003370590452737053,0.00487744525551189,-0.005438732572866148,0.0026287639742105925,-0.005339002455778214,0.06299918856959519,-0.013114769790659392,-0.0401538522466677
206,0.038448417675675174,-0.004447236218609373,-0.003540913640212111,0.010785950150281524,0.00015495579438865834,0.0005788730810801314,0.012140854028107112,-0.001621969315386419,-0.002493675539618571,-0.0032971115472965043,0.014825671434597175,-0.0027374227726118675,-0.015570629356869276,-0.012301241506772106,-0.014915805789767827,-0.010402072329478405
207,0.00636727814868137,0.00022365313880447595,0.0024009608207975464,-0.0005878489335544219,-2.8520246905925347e-05,0.0027554507144967435,-0.010215736782970412,0.0010482958754700893,0.00656636304216488,0.008245810027086952,-0.013554053492073172,0.003734273361286404,0.019284845077336698,-0.013633492574982881,0.008494643603961077,0.027900424080824382
208,-0.01898137400309246,-0.0009877243952167763,0.0008599580949211618,0.002361902951439675,1.9063572244625712e-05,0.0021909635163598383,-0.00958057884653255,0.0005718973697524287,0.004549300857020119,0.0016924613958203682,0.007607714495921278,-0.014198318308043937,-0.02360689468439521,-0.003478390061049117,0.0010686858428355442,0.01994894055723602
209,-0.017723876590046827,0.0013651823613572654,0.0038531089696755803,-0.0033675174360923454,-7.336037193342823e-05,0.0032873894489812453,0.0008088010663565644,0.0009016118911652593,0.006061457789525605,0.0037536494108922703,-0.010325428097754042,-7.017727486245683e-05,0.0018753720996144707,-0.011756343321275004,0.004429788967664846,-0.08594310691646445
210,0.08571747270425271,-0.0009513570925513773,0.0009062212217880731,0.002273347140739351,1.76350372879973e-05,0.0022079102371044784,-0.00959964720488165,0.0012265738915148699,-0.05934669296978384,0.00431319629587024,0.0038425556488765156,-0.01137595572427128,0.0006808908441139346,0.14562874919419433,-0.0007619514134137533,0.021886399594374478
211,-0.03282965938305103,0.0008750896635330842,0.0032296582599929255,-0.0021741224633213233,-5.4109162756007286e-05,0.0030590122122796815,-0.01055730253530309,0.0009611359345045543,0.0060001004227233125,0.00779709775918145,-0.012952893676158473,0.008058822462336709,0.05001990710724765,0.009123755221699474,0.0010595686740515811,0.027791036659939265
212,-0.01838471373123422,0.001076264345737711,0.0034855741284551232,-0.0026639907177508906,-6.201145533354702e-05,0.0031527571675099477,-0.010662783850932632,0.000986821256963902,0.005994873885710872,0.006447266468229191,-0.0063933178124709064,0.001815719928893749,-0.0011163103109509457,-0.016895383089082405,0.014322739653805818,-0.028899964770219954
213,0.006252738016531863,0.0002556910006763748,0.002441716432561254,-0.00066586238583804,-2.977871817724085e-05,0.0027703799684860677,-0.010232535098658905,0.0008490512464762923,0.0056002158981777565,0.004933534289000077,-0.0007661118760419019,0.0045694083847985035,-0.04423087379312802,-0.01307609672468083,0.014870945298650134,0.023104733394838123
214,-0.010520034565420399,0.0023476767920954933,0.005102947730429265,-0.005759929972789963,-0.00011195349092043701,0.0037452199046538745,-0.00044365713758904755,0.0008553516690962387,0.005494759625333,-0.00013731737330326845,0.004370337614920308,0.0008989443337904442,0.015350727914725124,-0.015543635663775856,0.010565276785439524,0.02056164713392655
215,-0.04781687076382688,0.0035864741178089116,0.0066788313852926065,-0.008776450127756526,-0.00016061438007796978,0.004322484392241101,-0.01197895458555262,0.0007673593092019142,-0.012332958124100528,-0.00037074179410740354,-0.00472245704752095,0.001062705715629235,0.02844618755071639,0.07119265761573942,0.012189825513241628,-0.011216654647426636
216,-0.01119392405456959,0.002052408929978805,0.004727335200390775,-0.005040941128770673,-0.00010035514758209682,0.003607628671941448,-0.011174602802810843,0.00088239389875898,0.005721242895872075,0.013251504369050723,-0.019337439806209028,0.004259174212752038,-0.011468481191954916,-0.02570473705681599,0.009268079074381408,0.030230673021767417
217,-0.01785898303103905,0.0024282043908545902,0.005205387511348854,-0.0059560178393406795,-0.00011511667546725705,0.003782744786302718,-0.011371642505751539,0.0010400073271214292,0.006474190884226741,0.007445785609309325,-0.016066403361047105,0.005244143697066759,-0.01423003418632287,-0.02105060668344182,0.007343193220107017,0.0286878308182187
218,0.004863117556313856,0.0018774995219214114,0.004504831590221347,-0.004615029848735786,-9.348457469545542e-05,0.0035261230150267554,-0.011082893079322316,0.0008270442422560908,0.005749716633971098,0.0017263835058940592,0.0022154523173357915,0.0041832965050378895,-0.011749750478418305,-0.02257232235009606,0.002726067734437146,0.02205379203593771
219,0.03867599699700889,0.0016024357168410563,0.0041549207973311415,-0.003945238677327786,-8.267986188857547e-05,0.003397946627172462,-0.010938669702285082,0.0007771701637457174,0.005127323184739678,0.0028730179988801247,0.010204886466580838,0.004073802091374425,0.021012642122754794,-0.008420966538122259,0.008199990704584522,0.010798077629704826
220,0.015020796844242205,0.002347965421481727,0.005103314898102812,-0.00576063279668441,-0.00011196482849945787,0.0037453544024375627,-0.01132957104844162,0.0008600138281023568,0.0022308961472518544,0.0013078988608265039,-0.004713705560839111,0.0016284268528904589,0.010401119042544349,-0.001980170004228276,0.007386865394699515,0.0006236772900502861
221,-0.014411871803406355,0.0018122692806326808,0.004421851695999745,-0.004456191648590761,-9.092228183674096e-05,0.0034957265159133557,-0.011048691103235836,0.0009980179198059026,0.0010073420554020495,0.012282541125856581,-0.03586428580923951,0.0058218708007384485,-0.013298557977905062,0.017941607601500494,0.004111031814780514,-0.03571852346079985
222,0.017003188069086475,0.0013778820543515315,0.003869264347311644,-0.003398441687448013,-7.38592254103461e-05,0.0032933073514635008,-0.01082093015628826,0.0011653278018765889,0.005320269509448928,0.008017759405898453,-0.017971534692557342,0.004286067577511486,0.01649041645208328,0.0013482080866337588,0.014812777117268652,-0.01841178923996803
223,-0.03417295402456445,0.0020830036449195374,0.0047662549737867484,-0.005115440461582058,-0.00010155693095830803,0.003621885437012335,-0.011190644437612465,0.0010993464098728806,0.005615732179933439,0.008930969478080383,-0.026749275834452017,-0.02318502428560689,-0.011727833391161393,-0.012460211803091458,0.01515119119911339,-0.05139540794706576
224,-0.03725862154328994,0.002126875311627002,0.0048220644601658785,-0.005222269693538002,-0.0001032802429694788,0.003642329100132852,-0.011213647536573286,0.0009949100491614706,0.006193155633620322,0.004949655687846984,-0.01892477354959566,0.004964644799031095,-0.01914676742761838,-0.006383847174910654,0.01492428250084764,-0.030215125849295917
225,0.10107878256152286,-0.0017834756130620437,-0.00015232318104766986,0.004299588428430076,5.0321277605137765e-05,0.0018201531267330953,-0.009163345005512968,0.0008438690121889462,0.005335840234298489,-0.001689337874793781,0.006678037333795635,0.0030806685499005656,0.032829605002094135,0.0037842529104202744,0.00990464345126986,0.015997748164429653
226,0.0025362491339035323,0.0022050938752962326,0.004921566899697091,-0.005412734968933141,-0.00010635272688413197,0.003678777999512195,-0.011254659640641585,0.000944845152817499,0.005597548186577658,-0.00040903011636879747,0.011883825526929431,0.006063911083573471,0.009685160858819397,-0.01838060557450608,0.014990538121968466,0.007502067931093411
227,-0.023764173450805347,0.003342582286441755,0.006368574701145467,-0.008129852144865276,-0.00015103412580534276,-0.04084025739665449,0.017062155180125892,0.0007305838615842981,0.005110554711824765,0.008033209079793399,0.005989362651062432,0.0016332292394546238,0.040306984604569544,-0.011097466432756546,0.00787814589918491,0.02214650872253345
228,-0.0060003223731305445,0.001225774367806571,0.003675766983352422,-0.00302805349507444,-6.788432126635265e-05,0.0032224270194601296,-0.010741175990812264,0.0009473205211567198,0.005881577807347454,0.013367376923262847,-0.023346293897779154,0.002274347845773591,-0.03017471516570973,-0.027851335963719193,0.009995472919173656,0.03205623260956619
229,-0.014527250244562988,0.0019525431623420757,0.004600295185343544,-0.004797764061292008,-9.643234524087914e-05,0.0035610924387855345,-0.011122240485439508,0.0007405395264998436,0.005118122301874028,0.0011581041965406844,0.0017825903222258653,0.004489208529176595,0.002503661934311979,-0.017159333769763547,0.01579018641177929,0.022205427208104134
230,-0.012184885433592625,0.0019095373837933103,0.004545587201985054,-0.004693043301019404,-9.474304596677093e-05,0.0035410522690160805,-0.01109969139501081,0.0007941469011232096,0.004951526434602497,0.0008806817913835423,0.002303640375437497,0.006269453228520663,-0.002508045351763276,-0.04529307696554788,0.009275779790247074,0.02147853751984251
231,0.04983749584476236,-0.003346692368901717,-0.002140903300977741,0.00810608264075508,0.00011172560558211771,0.0010917131302809924,-0.008343708268856439,0.0008518775520960577,0.00547897112810792,0.0069335953334441385,-0.023584603612038714,0.00787633177289761,-0.014091225967029301,-0.02140304083094223,0.012989473803052449,0.030270637110817306
232,-0.014533047521190263,0.000500737349588466,0.0027534417874025816,-0.0012625598722235522,-3.9404322765951354e-05,0.0028845685868368505,-0.010361019513249267,0.0009777897370503814,0.006080349543101821,-0.004479011600260171,0.014081795066639983,0.002112027179904071,0.021319481344351344,-0.007695602072841231,0.005250438512282686,-0.004367266516722568
233,-0.006647623289465931,-0.0009172988249758453,0.0009495470072666086,0.0021904139211946037,1.629720296353576e-05,0.0022237809755796156,-0.00961750487381176,0.0008459656975547208,0.003851993710610389,0.00406532978859909,-0.005673676330709629,0.009453915759233001,0.0043081687851291624,-0.005968424796793139,0.009581816490000566,0.02476221544240423
234,-0.024741974611222285,-0.0008099286932970502,0.0010861333818260586,0.0019289634324603183,1.2079623567775727e-05,0.002273814151111407,-0.009673801931794814,0.0011240902883961673,0.00024720757865527777,0.0017532525039722366,-0.003757100747384673,-0.006105336470076142,-0.02102798408383465,-0.013036104197304858,0.015174624824316408,-0.0341733975950197
235,-0.011997230578728207,-0.0009536661276412442,0.0009032838803996973,0.0022789697318949275,1.772573792016419e-05,0.002206834254834977,-0.009598436515462659,0.0010335830839309638,0.006181777026999489,0.007744031487977055,-0.006037872814931206,0.004689468048903189,0.027569504060440758,-0.020438221107997825,0.01483621074247167,-0.011685490503537599
236,-0.0025305120799160165,-0.002149169045419664,-0.0006175246234316076,0.005190066302694439,6.468599022456793e-05,0.0016497444348008911,-0.008971602068780359,0.0008835449037150523,0.0060685353917299505,0.0001652947175521633,0.012429783657620179,0.008011278835351278,-0.05262146536464038,0.034889940796828625,0.010463530041196888,0.017802983158368743
237,0.058789831635161056,-0.0014873418627866556,0.0002243908520114604,0.003578491112727445,3.868892152973503e-05,-0.01604397700043911,0.04813994722090108,0.0008189358242734335,0.0055217089568033945,0.0012716257134209703,-0.001374676796072038,0.0054799408773683455,-0.014383453797121045,-0.018200639201314425,0.007362604610100001,0.022842112238224598
238,0.006862438308278294,0.002163819873064867,0.0048690619223798835,-0.005312231152027218,-0.00010473145308414895,-0.03825090606510059,0.0077228970020336105,0.0007216172848860303,-0.008181781101969899,-0.003318942608235019,0.018398297574641287,-0.00030309302322552826,0.00048728990667819126,0.021197999143085833,0.009731498579157519,-0.03428758070659081
239,-0.03376675632634117,-0.0006234741097903241,0.001323323698937363,0.00147493919664755,4.755547520299906e-06,0.0023606997193736036,-0.009771565102378291,0.0008097024460192493,0.0037338521968916885,0.0007748851114507345,-0.0007701510237412211,-0.00010763589006312552,0.021571527847805517,-0.005253058463356161,0.015561209047713038,-0.015523184883442303
