sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,right ear wenli variance998,face wenli variance559,right ear wenli mean928,face wenli variance1454,face wenli variance935,face wenli variance863
179,-0.013291601872745877,0.00022691644207074396,0.0008345965876795879,-0.001028170570268337,0.0012118104335614676,0.0014614727943231683,0.006876176834266205,-0.0009105630447174492,-0.03325903517749333,0.00028971866476936164,0.00328619049342906,-0.004983309793348427,0.0167736199457582,0.013932715791595284,-0.00550822817720258,-0.009986066134166843,-0.026338929890519554
180,0.01244763809236705,-0.0005091449825748706,-2.019682250821574e-05,0.0022315571739066325,-0.001164142667930014,0.0008978392427961542,0.006021171059166998,-0.0007702783485630381,0.011270869795237228,0.00013754246615618762,-9.469657384206194e-05,-0.0052784512550616515,0.011960158050183396,-0.009912921484387346,-0.003259930705392052,0.00010505971724025193,-0.017770726103916817
181,-0.010541544945059786,0.00046245951038860873,0.0011081344418205849,-0.0020100936587141797,0.001972126441120342,0.00164183814385563,-0.014910614969009289,-0.0009946047690006894,0.0012563162499262233,0.00019582678559300375,0.0035763478279665166,0.002080125610203325,0.0007475336788776335,0.027248444398612064,-0.0063281007810551595,-0.004701226035507481,-0.001133437197892578
182,-0.002693127158034432,0.0006086821902498261,0.0012779438883970679,-0.0027188615363303408,0.0024441226877541383,0.0017538070714538342,0.007319634280206046,0.0013414761325113037,-0.004149934257241361,0.0005060093551129717,0.009140467339483043,-0.0006661296981771668,-0.03334426717076153,-0.007130726011828289,-0.006843068323272475,0.012851199153395707,0.008735102063733603
183,-0.00010198101540469739,0.0004520515950192575,0.0010960476550747678,-0.0020252059801985334,0.00193853044223509,0.0016338683602109506,0.007137692856575756,0.0012744620429313322,-0.0033899788701350947,0.0003198267187035782,-0.009236667593261897,-0.012986486081645631,-0.02392755152568453,-0.022305247806093418,-0.006281182634194616,0.01549732318373092,0.033156890884208194
184,0.01071822099636322,-0.00017958943280597787,0.00036251840043516424,0.0007720847265552308,-0.00010036116224369187,0.0011501939495125258,0.006403981363896741,0.00162894263346551,-0.006440606549644596,0.00033019920433640683,0.004521626019389337,0.0008995597633503538,0.013847461622530591,0.0364236393887359,-0.0043806832215513795,-0.01711252558876497,-0.0511241121265731
185,-0.0006496539135179231,0.00016523674689007868,-0.056344722130039514,0.001541301890108803,-0.004248640893452274,-0.024349520778212588,-0.016300346191771377,0.001544195778871859,-0.0055845334702610055,0.0003048249022346219,0.004962151347606367,-0.01436959357461888,-0.012783473288967591,-0.03561149704182377,0.03345081481577692,0.01231189951899372,0.04968034570824398
186,0.011189906615852263,-0.000321887816708259,0.0001972662668939899,0.0014022685324527541,-0.0005596900650355069,0.001041230022304939,0.00623868817510844,0.0015142727697092155,-0.00538410817583184,0.0006552791693290273,0.0027675846324806013,0.0005772600518342665,-0.012693601690284429,0.0379367143290684,-0.0037448354135619956,0.004309818954693395,0.011615979984829366
187,0.006516888494273925,0.0004934273241515155,0.001144097585990517,-0.0022084428781963144,0.0020720883066559716,0.0016655515165033244,0.007185754725018398,0.0011267562859078664,-0.025924515889869902,-0.0013680516690478708,-0.029058796126910823,0.03988931745324809,-0.04052485558080572,-0.03153927065920051,-0.006431496804431473,0.014821717048326171,0.09885666912731399
188,-0.005871731179417459,0.0003163221413091078,0.0009384240672666089,-0.0014241133931583887,0.0015004055715265897,0.001529934542352875,0.006980030108756696,0.0015463242191306533,-0.0056498252517606295,0.000362186836204089,0.004593157862278782,-0.0054521986122343016,-0.038751795566106646,0.028649439713734744,-0.00573313339593354,0.004235739334583235,0.02935658383935851
189,0.0131455331098086,-0.0004880732194910193,4.27396705093945e-06,0.002138238588740751,-0.0010961245390393782,0.0009139747883718583,0.0060456479282501585,0.0013585131157464014,-0.00523009237069161,0.0003287199068887719,0.0034977635498626264,-0.0013225086030516397,0.001204507909470213,-0.006497838575942025,-0.003248609972905594,-0.005406464018956244,-0.0016719599703769817
190,-0.0013438877276634566,-0.000241695681895223,0.0002903939680502871,0.0010471289775704573,-0.0003008356473950361,0.0011026365520262408,0.0063318390129147965,0.0013977387990519391,-0.005308124011996042,1.780639039467847e-05,-0.0014527940979965506,-0.013204733703555542,-0.016098059708198872,-0.021050903940872133,-0.00392043255301861,-0.015435362989470815,0.013297221811122337
191,-0.005792019880985297,0.0002463673003019909,0.0008571850088111154,-0.0011143108027291493,0.0012745963986912838,0.0014763671440853564,0.006898770867266044,0.0017492843045809217,-0.006674246478564858,0.00015698217496804906,0.0041065398324815865,-0.0030982654907653114,-0.012705787669766908,-0.000945993857526506,-0.0054760269825744326,0.04055105070498969,0.025880266104783865
192,-0.005067597022231694,0.0005693539198787519,0.0012322716860214793,-0.0025446920312231715,0.00231717387229429,0.001723691741452217,0.0072739507310265435,0.0015424097587608374,-0.005116571119930937,0.0002916678567003629,0.006039914571986402,-0.00441429537880371,-0.0018922541265119464,0.019867638631996584,-0.006639924068098816,0.0015836889346392024,-0.0016325558650733224
193,0.003886460616924112,0.00037126228473420927,0.0010022264497609233,-0.0016674217690564731,0.0016777483853143169,0.0015720045478215118,0.007043848342317649,0.001667536172588652,-0.007745987184644072,0.00037772816115394774,0.005107985632933787,-0.009112018179044246,0.00035910558287396196,0.0027096977985707317,-0.006071497511362114,-0.0009024231162580527,0.0017430624892806645
194,-0.0008523142577103691,-0.00045761727041840897,3.96426790858308e-05,0.0020033611194929003,-0.0009978149357440084,0.0009372962044468631,0.006081025427289382,0.0016151689475458492,-0.0065922336310714254,-2.8382496970299125e-05,-0.0021706312537532924,-0.006802585322312497,0.0039113186020133485,0.02189956974774069,-0.002997541283539263,-0.0007750061696685187,-0.016676167623257437
195,-0.0026802954578104,-0.0004379957906237298,6.242924426237178e-05,0.0019164652709578694,-0.0009344782165341053,0.0009523212063999474,0.00610381765356115,0.002062545931047092,-0.009498514149042554,-0.00010909992711301401,-0.0082286731029677,-0.034664004749607985,0.01413687863523924,-0.0719821718375221,-0.0033320060355558324,-0.010303126908238348,-0.01311228521022995
196,0.010933495324459698,-0.0005589664790970125,-7.805488365212835e-05,0.002452197067578189,-0.0013249628593151584,0.000859688803054409,0.005963298623763899,0.0014529245501247723,-0.004977001405819368,5.7155702501767455e-05,0.002703860842864301,-0.009723242403523557,0.0018793065233118278,-0.042226425369505514,-0.0031206856958086214,0.00608921142973964,-0.04519160516139864
197,-0.00639111523241061,0.00023817746525725544,0.0008476740946504722,-0.001078041231166702,0.0012481602028471506,0.0014700958389223299,0.006889257590213481,0.001505602658099539,-0.007256298823396882,0.0002963145910358751,0.0014311481593419098,-0.002799851950762562,-0.012600683596730645,0.012903367591907142,-0.005797913142939385,-0.009943099954502942,0.008713210894120268
198,-0.0069723328617559005,1.8075648429985042e-05,0.000592068276583187,-0.0001032964954259236,0.0005376874395360664,0.0013015545126659899,0.006633588269425818,0.0014768098236824156,-0.004477644400970319,7.809211226064755e-05,-0.0022267988627826868,-0.004901180628281883,-0.004822982192045525,-0.03486318432027367,-0.004848606830991637,-0.004237487613617818,-0.02411916529174193
199,-0.0029556958952510243,2.003779640945313e-05,0.0005943469331008412,-0.00011198608027942758,0.0005440211114570577,0.0013030570128612984,-0.008242402334977576,0.0020985695410709443,-0.009517851436246276,-4.265336646513019e-05,-0.0054699115706857565,-0.001189662224497782,0.010989849433891896,0.033618860708112194,0.004127601957520787,-0.004884943493380716,-0.0029460260418645748
200,-0.0005729870744457499,-2.2283176184216116e-06,0.0005684891352265931,-1.3378182594024493e-05,0.00047214770400582067,0.0012860069019493203,-0.04156661907702222,0.0014817742480728497,-0.013324112050428268,0.00013554106372703467,0.002989736341735843,-0.0018306623614115442,0.013839845385354085,-0.00241975728752422,0.0001871065508178457,-0.007665892432316365,0.006852461476999086
201,-0.00831891615302288,0.000545978765688569,0.0012051259518546437,-0.0024411726290553526,0.0022417205633224933,-0.003439944147154794,-0.024632886826821996,0.0015993251973974742,-0.033173723616300436,-0.000310510625483355,-0.0019044018244077305,0.0357530832874864,-0.01945225056074821,0.03356560894588564,0.035410307823266256,0.009699852113909177,0.047596306361068395
202,-0.0013610166483674821,-5.196450335884737e-05,0.0005107301461051872,0.00020688390304042227,0.00031160288966071973,0.0012479217883030235,-0.001837984945882594,0.0016823522278524704,-0.03295816973835307,8.858642238916365e-05,-0.002626772688516611,0.004726582530753952,0.004784139382445095,0.015720413694195617,0.0021180461552580054,-0.0016476640945663062,0.007964532893349275
203,0.008457863750630235,-0.00016824309883775032,0.0003756949794285554,0.0007218362576197564,-6.373601591796545e-05,0.0011588823202071353,-0.006806789369764063,0.0015913779477368932,-0.006900606487596659,4.328511349276718e-05,0.0012210863390257275,-0.005880513660330345,0.003650843290575633,-0.021863341821124357,0.0007184262621822676,-0.0027307081405770163,-0.011514229828467308
204,-0.006686383533243268,-2.3726634610852823e-05,0.0005435229855549045,8.182944275740079e-05,0.0004027526899149706,0.0012695447258963754,-0.003211662513618476,0.0013929959075121483,-0.007686837835550339,-3.637070318752774e-05,-0.0006785374605242048,-0.0025341591936548454,-0.00032026277327362485,0.02000369549046025,0.002569617595551155,0.0035453172751564377,0.02777166315936343
205,0.003838031941467999,-0.00021396967783752436,0.0003225923753649643,0.0009243413655100886,-0.00021133810938104338,0.0011238675330469035,-0.0029562904827387065,0.0015144381630976351,-0.0070422236791768565,0.0002527362285784884,0.00203488698823627,0.0071708250130132455,0.011737763924628388,0.04565013450582146,0.002540938406585461,-0.005526473003534713,-0.003375092966283285
206,0.00890500952864722,-0.0013144787619738735,-0.0009554367149714587,0.005798065044213968,-0.0037637019259364538,0.0002811609017652072,-0.007949968162247191,0.0016263324622352304,-0.005210072590998346,-0.00017084754292723435,-0.005546984612672262,-0.0017927062532532992,0.011190918095352647,0.015859537408075455,0.008056399273987722,-0.0008342698657567123,-0.01369459032194102
207,0.0014747205740387895,6.610561853609087e-05,0.0006478458252544588,-0.0003160024203181943,0.0006927247130803072,0.0013383331044033232,0.006689379675473667,-0.0010511158232966544,0.013719197852724921,0.0004272759239000258,0.005071212220744149,-0.007432787600870932,-0.05483119549322302,-0.03553064358085152,-0.004995650567399073,0.0001302467880776931,0.004912903849270581
208,-0.004396261968182199,-0.00029194373232594464,0.00023204054679384114,0.0012696579114275567,-0.00046303272398039527,0.0010641594818072545,0.006273471094331877,-0.0005734357910918512,0.009504920478544399,8.769884392058278e-05,-0.0028464056709095447,-0.0004982720819256291,0.0040225156647908525,0.012347430346463437,-0.0036605588494961427,-0.003533731222571218,-0.004325169727495586
209,-0.004105013924117562,0.00040350976022285567,0.0010396756742684556,-0.0018102332070836105,0.0017818409064505913,0.0015966978119009284,-0.0005296120612471247,-0.0009040372546073854,0.01266429196138777,0.00019450411963982416,0.0038632308175829814,-0.0004079627211353444,0.00550768191421663,0.04890992300819248,-0.006135899900618409,-0.004739747437964724,0.010455747995330233
210,0.019852960338751426,-0.00028119457382972903,0.0002445236216296854,0.001222054098751844,-0.00042833521693497027,0.0010723905698337274,0.006285957270463367,-0.0012298734126333212,-0.12399390918978975,0.00022349834961346872,-0.0014376817368227375,-0.0037422104981396395,-0.005668384518641694,0.0022747619395475692,-0.004212130093419672,-0.0019484273522136011,-0.007902186842290878
211,-0.0076036530838373,0.0002586520528690942,0.0008714513800520798,-0.00116871516007282,0.0013142506924574836,0.001485774101829896,0.00691304078284489,-0.0009637214194358236,0.01253609712210192,0.0004040248487230815,0.004846289911940377,-0.01557502721647205,-0.02228853728529257,-0.07244387298017745,-0.005490743934806828,0.008178256716846327,0.002728165121874104
212,-0.004258069924725899,0.0003181136677251438,0.0009405045797392497,-0.0014320473619376742,0.001506188489367494,0.0015313063903572874,0.006982111138111945,-0.0009894758361947281,0.012525177242269231,0.00033408018469902533,0.002392042457311019,-0.005985874581252362,0.010822292216007962,-0.015873494388269495,-0.001907228959176855,-0.003000357957777969,-0.018112228349882676
213,0.0014481920189027176,7.557511530656648e-05,0.0006588428197527027,-0.00035793911243727427,0.0007232915645250862,0.0013455843009980725,0.006700379402065695,-0.0008513352201836862,0.01170061256615288,0.00025564261297560646,0.0002866386731108192,0.0017162705044105073,0.0029212077690628584,0.003533287880336372,-0.005043071857925678,0.00010061494003359629,-0.007565062830247779
214,-0.002436537410641872,0.0006939076611841064,0.0013769168388812606,-0.00309629176540206,0.002719224350757151,0.0018190678408065795,0.0002905116979926787,-0.0008576525911323338,0.01148028124077871,-7.115420723124072e-06,-0.0016351499228273855,-0.002901286377737188,0.005073556395153743,0.02995396848576639,-0.007245709042040824,0.0008577086575595707,-0.00034097685789515953
215,-0.011074830006628969,0.0010600615363091615,0.001802133959480015,-0.00471784386067315,0.003901142606621943,0.002099447442470226,0.007843954581092683,-0.0007694235291104473,-0.02576742886852673,-1.9210852794962598e-05,0.0017668944500870858,-0.0007606927607438198,-0.0011489093780814238,-0.024229002567157376,-0.00846847393649479,-0.004318975195738961,0.01521926650316027
216,-0.0025926164558902113,0.0006066347314886423,0.0012755661598569073,-0.0027097941434397295,0.0024375136387931057,0.0017522392451630776,0.007317255960942904,-0.0008847675652163281,0.011953476033528608,0.0006866576787182718,0.007235050468149811,-0.004312206536171199,-0.05053868422052374,-0.0010773110303469603,-0.006744074806974229,-0.0038359760726206756,0.0193566975600533
217,-0.00413630582680563,0.0007177093692828692,0.00140455793316063,-0.003201700207755424,0.0027960545449291635,0.0018372938214366256,0.007446279780968307,-0.0010428049785005428,0.013526621221925503,0.00038582078836747985,0.006011201085756132,-0.024140019347077074,0.012374481352587296,-0.03338272956936792,-0.00733879062026281,-0.013482624203366728,-0.03785806334098008
218,0.0011263430537820176,0.0005549363977687486,0.0012155285142178473,-0.00248084247295178,0.002270635152527014,0.001712651631321472,0.007257203399548592,-0.0008292690164519995,0.012012966628867115,8.945659735836058e-05,-0.0008289054542037776,-0.004356052385250557,-0.005476455341792801,-0.043706322510335606,-0.006757030756375395,-0.0027914534290672914,-0.025143672029639276
219,0.008957719006631329,0.0004736352227934045,0.0011211128767689628,-0.002120791413587067,0.0020082008333659825,0.0016503958623593437,0.007162764305474701,-0.0007792607751517226,0.010712590938790954,0.00014887214425513272,-0.003818130494386567,-0.0016104514925279667,-0.015490283981510812,0.025915477512721215,-0.006368226488423826,-0.015713902361085,-0.03798503212473659
220,0.0034789556270992117,0.0006939929719658224,0.0013770159109037674,-0.0030966695734391692,0.0027194997277971943,0.001819133166902028,0.007418730916170256,-0.0008623272914881453,0.004661043782760348,6.777183712597103e-05,0.0017636201051660937,-0.001615686817791178,-0.01623515197737669,-0.004042681412763854,-0.007109105536704234,0.00015247067411072458,0.02126560755032343
221,-0.0033379229495878624,0.0005356561611009335,0.001193138237131333,-0.0023954578565651844,0.002208399941477283,0.0016978879337501806,0.0072348075598206805,-0.0010007026184007221,0.0021046544144283233,0.000636448582995604,0.01341852491510696,0.0026288531393531167,-0.001729266650933987,0.02015871109149671,-0.006562439943524838,-0.00259292004717209,0.0005302916927098215
222,0.0039380957897882304,0.00040726343461835947,0.0010440348432587505,-0.0018268567607163985,0.001793957496212486,0.0015995721601006492,0.007085667122694544,-0.0011684625691489147,0.011115716502614425,0.0004154589478183304,0.006724000787788261,0.0038061469079165625,0.007812355283838431,0.021194471807055065,-0.006090113827006512,-0.004360459783000696,-0.022862612155944907
223,-0.007914772560413981,0.000615677674350538,0.0012860677942426175,-0.002749841795373266,0.0024667036050376695,0.0017591638112805861,0.00732776020435511,-0.0011023036851915238,0.01173303095940618,0.00046277906264326397,0.010008168743546883,0.004259002543183862,-0.005449036887957306,0.023726857965713635,-0.006803571545486391,-0.0028166404999048155,-0.02605434468554792
224,-0.008629441728031558,0.0006286449131713693,0.0013011267416636358,-0.0028072686170138076,0.0025085609151242138,0.0017690933777887113,0.007342822893021671,-0.0009975863874896193,0.012939450183421903,0.00025647798094603574,0.007080652511490548,-0.002227892665757315,0.004796325361927575,-0.04656546817333722,-0.006696653516447619,-0.009146003242117562,0.009672044123178097
225,0.023410781932487294,-0.0005271455575169455,-4.110101925712892e-05,0.0023112746697365938,-0.0012222472233790972,0.0008840554366565855,0.006000261668978549,-0.0008461390455283036,0.011148248644615978,-8.753699137631216e-05,-0.0024985694912253243,0.0032417134029771736,-0.02769758892807295,0.020508890219017917,-0.0029531388550090455,0.015781788924954004,0.04188708932594833
226,0.0005874187826128167,0.0006517641350164043,0.0013279752597629513,-0.0029096545950702993,0.002583188092975882,0.0017867967496551721,0.0073696780813679716,-0.0009473868150499614,0.01169503887748828,-2.11948517247316e-05,-0.004446300973845269,-0.005572611093288052,-0.0011961300485759916,0.010528506279625543,-0.006924200239425424,-0.0013365296901036185,0.0032885790639718415
227,-0.005504002604344647,0.000987973925759145,0.001718418100461854,-0.004370260466533027,0.003668449007785562,-0.019836271495887788,-0.011172491667167349,-0.0007325491544188943,0.01067755632432774,0.00041625950878999146,-0.0022409037332115915,-0.007388614543962633,-0.010507741620616726,0.013476033139620971,-0.008368977276530474,0.009471686883969878,0.007386606015560969
228,-0.0013897302187675605,0.0003623046526540296,0.0009918238873977197,-0.0016277519251600464,0.0016488337961097952,0.0015651453077994513,0.0070334431955414055,-0.0009498688422053917,0.012288466097146023,0.0006926618860057311,0.008734952314652045,-0.0029513491755665824,0.010610560822500082,0.0009303640471054676,-0.00593439086235946,-0.010095703971929918,-0.014565858872545757
229,-0.0033646456648519112,0.0005771172010149078,0.0012412872400695892,-0.0025790725626000754,0.002342233182938209,0.0017296364161380026,0.007282968524899288,-0.0007425316003762218,0.01069336740033549,6.000987640073362e-05,-0.0006669513169576073,0.003070583708436111,-0.033568184543751885,0.011928665179634727,-0.006681559206465678,0.02054955327524441,0.009181681923842638
230,-0.002822132286610716,0.0005644058945392242,0.001226525508716091,-0.0025227791650708595,0.002301202003971793,0.0017199028279162216,0.0072682031261406205,-0.0007962831804697171,0.010345296230668497,4.5634585909599054e-05,-0.0008619007760999625,-0.015578953710419457,-0.001516012009990755,-0.018659314326320404,-0.006730238356157447,0.003075652483657955,0.001524150793148789
231,0.011542825484397041,-0.0009891887512907807,-0.0005776750931534138,0.004357482998718008,-0.0027136892722522854,0.0005302493037091688,0.005463554288596386,-0.0008541691286516324,0.011447294103784126,0.000359280451806971,0.008824115245577609,-0.008867921138647277,0.00018240888037817038,-0.016798848308845055,-0.0019723860639322475,0.0019422342959723624,-0.015367075680388705
232,-0.0033659883677959325,0.0001480039689834474,0.0007429549668608906,-0.00067869813594267,0.0009570866715216408,0.0014010461560335892,0.006784512445999311,-0.0009804200212176224,0.012703762777033013,-0.00023209045725932013,-0.005268665294387628,-0.0010083890872592562,0.0013735883747894126,-0.000640702341096784,-0.00525778841741883,0.008959055912807497,-0.004938122476665031
233,-0.001539651104367893,-0.0002711279015872415,0.00025621412028547597,0.0011774727503730022,-0.00039584072620988943,0.0010800990490966139,0.006297650673507145,-0.0008482413710415581,0.008048026510866347,0.00021065456706812095,0.0021227905557306887,-0.003923156427549205,0.000572360223817194,0.014607702788194692,-0.0039569104688083065,-0.0069102803071926355,-0.025445770170301238
234,-0.0057304704065851515,-0.00023939229078889115,0.0002930689126579679,0.001036928160568519,-0.00029340046731387366,0.0011044003566033419,0.00633451462208583,-0.0011271141255015116,0.0005164943912614777,9.084887730907598e-05,0.0014057090180326455,0.0023916274633640666,0.014066809253215067,0.01273692098431943,-0.004056155556939587,0.004137954236037798,-0.012950290555092546
235,-0.002778669684722634,-0.0002818770600834571,0.0002437310454496317,0.001225076563048715,-0.0004305382332553148,0.0010718679610701414,0.006285164497375654,-0.001036363453900271,0.012915676695036153,0.00040127509582041886,0.002259053678981357,-0.00443229180939599,0.00957779906136091,0.011049592895339834,-0.003846722005940118,-0.002672926036891069,-0.0023637209301537476
236,-0.0005860900277897667,-0.0006352343179511128,-0.00016662527177311763,0.0027899574527534806,-0.0015711499331136495,0.0008012872737237238,0.005874706231211895,-0.0008859216664107814,0.012679079298661203,8.565132221806112e-06,-0.004650569722378152,-0.007826418619098236,0.010337899531579887,0.009800546325837427,-0.002642070283464487,0.00020284481578568915,-0.01882150224535001
237,0.013616269343377643,-0.0004396166954763335,6.0546875834744674e-05,0.0019236436236629367,-0.0009397103802949231,-0.0077926218868679285,-0.03152258044223372,-0.0008211387865780602,0.011536586871166016,6.589225919250552e-05,0.0005143315814631357,-0.011138089055904977,0.017449941807035168,-0.03604782692603612,0.019813860462589806,-0.012046961165631677,-0.05180711661850458
238,0.0015894042517030265,0.0006395646932310168,0.0013138079605444933,-0.002855628045763737,0.002543809176249725,-0.01857861350631916,-0.005057040068544,-0.0007235584573562679,-0.017094314311412735,-0.0001719787703871904,-0.006883672958497177,0.015781299031842392,0.015503231584710925,0.029500631494246084,0.03162842845729024,-0.0042004478035627376,-0.03097547961459308
239,-0.007820693412509768,-0.00018428152580035763,0.00035706943919729583,0.0007928641685962161,-0.00011550689944605983,0.0011466010142628749,0.00639853104891871,-0.0008118805702552076,0.007801191727148251,4.015248360365794e-05,0.00028814990922820333,-0.00265751654516916,0.007882424665862605,-0.03370670102333261,-0.004047350542783453,0.006392937872191262,6.182066298769542e-05
